data_id,data_name,allocation_method,routing_heuristic,merge_strategy,allocation_time,allocation_bytes,route_time,route_bytes,merge_time,merge_bytes,distance,sum_pickers
41,SLAPRP_Guo_small_O200_alpha0.3_v1.txt,ALS,GREEDY,NO_HEURISTIC,11.4268999,163553352,0.0051993,1306654,0.0,0,8326.0,203
41,SLAPRP_Guo_small_O200_alpha0.3_v1.txt,ABC,ASTAR_HEURISTIC,CLARKE_WRIGHT,0.381316,55708885,0.0123018,3308270,17.2057011,30179086597,1090.0,11
41,SLAPRP_Guo_small_O200_alpha0.3_v1.txt,ABC,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,0.381316,55708885,0.0106499,3308366,0.0166701,4074449,1798.0,11
41,SLAPRP_Guo_small_O200_alpha0.3_v1.txt,ABC,ASTAR_HEURISTIC,NO_HEURISTIC,0.381316,55708885,0.0089151,3308222,0.0,0,5054.0,203
41,SLAPRP_Guo_small_O200_alpha0.3_v1.txt,ABC,GREEDY,CLARKE_WRIGHT,0.381316,55708885,0.0107748,1273406,15.9328693,27856834933,866.0,13
41,SLAPRP_Guo_small_O200_alpha0.3_v1.txt,ABC,GREEDY,CLARKE_WRIGHT_HEURISTIC,0.381316,55708885,0.0068898,1273790,0.0155521,3846065,1568.0,12
41,SLAPRP_Guo_small_O200_alpha0.3_v1.txt,ABC,GREEDY,NO_HEURISTIC,0.381316,55708885,0.006772,1273342,0.0,0,5048.0,203
41,SLAPRP_Guo_small_O200_alpha0.3_v1.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,CLARKE_WRIGHT,0.3669715,56058718,0.0114574,3316142,19.4276928,33127223799,1338.0,11
41,SLAPRP_Guo_small_O200_alpha0.3_v1.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,0.3669715,56058718,0.0076137,3316270,0.0157097,4273313,2526.0,12
41,SLAPRP_Guo_small_O200_alpha0.3_v1.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,NO_HEURISTIC,0.3669715,56058718,0.0074397,3316094,0.0,0,5930.0,203
41,SLAPRP_Guo_small_O200_alpha0.3_v1.txt,ABC_HEURISTIC,GREEDY,CLARKE_WRIGHT,0.3669715,56058718,0.0076804,1290430,16.8745979,29561639079,1130.0,11
41,SLAPRP_Guo_small_O200_alpha0.3_v1.txt,ABC_HEURISTIC,GREEDY,CLARKE_WRIGHT_HEURISTIC,0.3669715,56058718,0.0051787,1290526,0.0138427,4012769,2134.0,11
41,SLAPRP_Guo_small_O200_alpha0.3_v1.txt,ABC_HEURISTIC,GREEDY,NO_HEURISTIC,0.3669715,56058718,0.0061084,1290462,0.0,0,5520.0,203
41,SLAPRP_Guo_small_O200_alpha0.3_v1.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,CLARKE_WRIGHT,7.4488635,169803813,0.0092061,2995278,17.914515,31690516263,1444.0,11
41,SLAPRP_Guo_small_O200_alpha0.3_v1.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,7.4488635,169803813,0.0062008,2995358,0.0140969,3879025,2652.0,13
41,SLAPRP_Guo_small_O200_alpha0.3_v1.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,NO_HEURISTIC,7.4488635,169803813,0.0055603,2995230,0.0,0,7456.0,203
41,SLAPRP_Guo_small_O200_alpha0.3_v1.txt,MESSAGE_PASSING,GREEDY,CLARKE_WRIGHT,7.4488635,169803813,0.0059354,1217550,17.2591225,30495905895,1386.0,11
41,SLAPRP_Guo_small_O200_alpha0.3_v1.txt,MESSAGE_PASSING,GREEDY,CLARKE_WRIGHT_HEURISTIC,7.4488635,169803813,0.0048322,1217726,0.0155727,3910145,2478.0,12
41,SLAPRP_Guo_small_O200_alpha0.3_v1.txt,MESSAGE_PASSING,GREEDY,NO_HEURISTIC,7.4488635,169803813,0.0044443,1217518,0.0,0,7430.0,203
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,ALS,ASTAR_HEURISTIC,CLARKE_WRIGHT,13.0292942,163546722,0.0096009,3637758,20.6826085,36011316215,1994.0,12
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,ALS,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,13.0292942,163546722,0.006964,3637790,0.0186939,4157585,3432.0,13
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,ALS,ASTAR_HEURISTIC,NO_HEURISTIC,13.0292942,163546722,0.009487,3637678,0.0,0,9506.0,201
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,ALS,GREEDY,CLARKE_WRIGHT,13.0292942,163546722,0.0057471,1365598,19.2964214,34361353269,1954.0,12
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,ALS,GREEDY,CLARKE_WRIGHT_HEURISTIC,13.0292942,163546722,0.0090789,1366062,0.0175056,4132593,3068.0,13
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,ALS,GREEDY,NO_HEURISTIC,13.0292942,163546722,0.0107226,1365662,0.0,0,8968.0,201
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,ABC,ASTAR_HEURISTIC,CLARKE_WRIGHT,0.3589659,55314677,0.0111712,3522270,18.5796618,32277365063,1526.0,12
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,ABC,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,0.3589659,55314677,0.0090581,3522414,0.0110563,4134177,2464.0,14
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,ABC,ASTAR_HEURISTIC,NO_HEURISTIC,0.3589659,55314677,0.0067738,3522270,0.0,0,5828.0,201
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,ABC,GREEDY,CLARKE_WRIGHT,0.3589659,55314677,0.0065418,1364798,17.113534,29826219717,1204.0,12
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,ABC,GREEDY,CLARKE_WRIGHT_HEURISTIC,0.3589659,55314677,0.0099764,1365182,0.0200906,4037441,1934.0,14
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,ABC,GREEDY,NO_HEURISTIC,0.3589659,55314677,0.0057082,1364766,0.0,0,5714.0,201
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,CLARKE_WRIGHT,0.3900717,55666430,0.0076078,3533694,19.538378,33244222421,1742.0,13
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,0.3900717,55666430,0.0075532,3533838,0.0099126,4203393,3036.0,14
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,NO_HEURISTIC,0.3900717,55666430,0.0079135,3533630,0.0,0,6258.0,201
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,ABC_HEURISTIC,GREEDY,CLARKE_WRIGHT,0.3900717,55666430,0.0057685,1367678,17.5786598,29998304087,1446.0,12
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,ABC_HEURISTIC,GREEDY,CLARKE_WRIGHT_HEURISTIC,0.3900717,55666430,0.0059327,1367726,0.0167538,4048241,2652.0,13
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,ABC_HEURISTIC,GREEDY,NO_HEURISTIC,0.3900717,55666430,0.0053784,1367582,0.0,0,6520.0,201
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,CLARKE_WRIGHT,7.8000967,170500127,0.0114054,3516238,20.3018953,33522401975,1648.0,13
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,7.8000967,170500127,0.008139,3516302,0.0144445,4159649,2870.0,13
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,NO_HEURISTIC,7.8000967,170500127,0.0100407,3516222,0.0,0,8038.0,201
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,MESSAGE_PASSING,GREEDY,CLARKE_WRIGHT,7.8000967,170500127,0.0056094,1345118,17.9226838,31797162359,1698.0,12
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,MESSAGE_PASSING,GREEDY,CLARKE_WRIGHT_HEURISTIC,7.8000967,170500127,0.0080437,1345278,0.0188739,4073809,2606.0,13
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,MESSAGE_PASSING,GREEDY,NO_HEURISTIC,7.8000967,170500127,0.0074263,1345118,0.0,0,7874.0,201
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,ALS,ASTAR_HEURISTIC,CLARKE_WRIGHT,7.560226,146602166,0.0115708,3426414,20.1235735,35237991733,1738.0,11
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,ALS,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,7.560226,146602166,0.0083682,3426574,0.0272885,4085649,2856.0,12
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,ALS,ASTAR_HEURISTIC,NO_HEURISTIC,7.560226,146602166,0.007755,3426430,0.0,0,8676.0,203
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,ALS,GREEDY,CLARKE_WRIGHT,7.560226,146602166,0.0049505,1321934,19.563027,34543494423,1726.0,12
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,ALS,GREEDY,CLARKE_WRIGHT_HEURISTIC,7.560226,146602166,0.00481,1322382,0.0156038,4086353,2794.0,12
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,ALS,GREEDY,NO_HEURISTIC,7.560226,146602166,0.0084263,1321934,0.0,0,8662.0,203
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,ABC,ASTAR_HEURISTIC,CLARKE_WRIGHT,0.3823118,55755669,0.0248711,3416030,17.717589,30296856469,1258.0,13
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,ABC,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,0.3823118,55755669,0.0141008,3416190,0.016844,4118673,2170.0,13
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,ABC,ASTAR_HEURISTIC,NO_HEURISTIC,0.3823118,55755669,0.01027,3416062,0.0,0,5378.0,203
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,ABC,GREEDY,CLARKE_WRIGHT,0.3823118,55755669,0.009092,1337374,16.9960098,29323056119,938.0,12
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,ABC,GREEDY,CLARKE_WRIGHT_HEURISTIC,0.3823118,55755669,0.005146,1337742,0.0148151,3996273,1630.0,13
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,ABC,GREEDY,NO_HEURISTIC,0.3823118,55755669,0.006841,1337358,0.0,0,5278.0,203
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,CLARKE_WRIGHT,0.3686245,56472750,0.0103421,3459214,19.6683051,34172298005,1504.0,12
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,0.3686245,56472750,0.0065169,3459358,0.0176927,4271585,2792.0,13
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,NO_HEURISTIC,0.3686245,56472750,0.0066864,3459182,0.0,0,5814.0,203
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,ABC_HEURISTIC,GREEDY,CLARKE_WRIGHT,0.3686245,56472750,0.0059212,1342926,17.2773716,29773207175,1442.0,12
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,ABC_HEURISTIC,GREEDY,CLARKE_WRIGHT_HEURISTIC,0.3686245,56472750,0.0055987,1343006,0.0129189,4066545,2678.0,12
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,ABC_HEURISTIC,GREEDY,NO_HEURISTIC,0.3686245,56472750,0.0065777,1342894,0.0,0,6166.0,203
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,CLARKE_WRIGHT,9.9286925,153550163,0.0102494,3446366,19.844186,34225456919,1744.0,12
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,9.9286925,153550163,0.0074262,3446462,0.0207204,4120977,2706.0,13
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,NO_HEURISTIC,9.9286925,153550163,0.0064775,3446302,0.0,0,8102.0,203
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,MESSAGE_PASSING,GREEDY,CLARKE_WRIGHT,9.9286925,153550163,0.0052543,1312734,17.7579556,30181940583,1374.0,11
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,MESSAGE_PASSING,GREEDY,CLARKE_WRIGHT_HEURISTIC,9.9286925,153550163,0.0064194,1312942,0.0115386,3900577,2066.0,12
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,MESSAGE_PASSING,GREEDY,NO_HEURISTIC,9.9286925,153550163,0.0056016,1312766,0.0,0,7272.0,203
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,ALS,ASTAR_HEURISTIC,CLARKE_WRIGHT,10.6853123,94654316,0.0096763,3269118,18.2032455,31955670279,1556.0,11
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,ALS,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,10.6853123,94654316,0.0066825,3269278,0.0138155,3922289,2584.0,12
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,ALS,ASTAR_HEURISTIC,NO_HEURISTIC,10.6853123,94654316,0.0070114,3269118,0.0,0,7992.0,202
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,ALS,GREEDY,CLARKE_WRIGHT,10.6853123,94654316,0.0061871,1255438,17.6970882,31504229095,1480.0,12
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,ALS,GREEDY,CLARKE_WRIGHT_HEURISTIC,10.6853123,94654316,0.0056217,1255822,0.0176167,3886177,2142.0,11
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,ALS,GREEDY,NO_HEURISTIC,10.6853123,94654316,0.0045675,1255390,0.0,0,7786.0,202
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,ABC,ASTAR_HEURISTIC,CLARKE_WRIGHT,0.383812,55877989,0.0088337,3253374,16.3409239,28646294919,1006.0,12
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,ABC,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,0.383812,55877989,0.0074746,3253534,0.0122484,3996449,1692.0,12
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,ABC,ASTAR_HEURISTIC,NO_HEURISTIC,0.383812,55877989,0.0077055,3253326,0.0,0,4774.0,202
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,ABC,GREEDY,CLARKE_WRIGHT,0.383812,55877989,0.0124267,1258990,15.7526064,27943127847,736.0,10
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,ABC,GREEDY,CLARKE_WRIGHT_HEURISTIC,0.383812,55877989,0.0065716,1259390,0.0196299,3748065,1306.0,12
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,ABC,GREEDY,NO_HEURISTIC,0.383812,55877989,0.0068569,1258942,0.0,0,4666.0,202
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,CLARKE_WRIGHT,0.3785151,56594638,0.010987,3244206,18.0863761,31294083029,1160.0,11
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,0.3785151,56594638,0.0085518,3244302,0.0166827,4025873,2386.0,11
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,NO_HEURISTIC,0.3785151,56594638,0.0060707,3244238,0.0,0,5736.0,202
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,ABC_HEURISTIC,GREEDY,CLARKE_WRIGHT,0.3785151,56594638,0.0046824,1250830,17.0490406,30108311669,1216.0,11
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,ABC_HEURISTIC,GREEDY,CLARKE_WRIGHT_HEURISTIC,0.3785151,56594638,0.0087485,1250926,0.0119085,4143089,2394.0,11
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,ABC_HEURISTIC,GREEDY,NO_HEURISTIC,0.3785151,56594638,0.0052642,1250862,0.0,0,5542.0,202
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,CLARKE_WRIGHT,9.6298035,101255593,0.009842,3278750,18.6808128,32894573031,1494.0,12
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,9.6298035,101255593,0.0083123,3278814,0.0149165,3991153,2272.0,12
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,NO_HEURISTIC,9.6298035,101255593,0.0086749,3278718,0.0,0,6698.0,202
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,MESSAGE_PASSING,GREEDY,CLARKE_WRIGHT,9.6298035,101255593,0.0053476,1232062,16.9359221,29367904551,1392.0,11
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,MESSAGE_PASSING,GREEDY,CLARKE_WRIGHT_HEURISTIC,9.6298035,101255593,0.0056776,1232222,0.015896,3851681,2100.0,12
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,MESSAGE_PASSING,GREEDY,NO_HEURISTIC,9.6298035,101255593,0.025643,1232046,0.0,0,6602.0,202
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,ALS,ASTAR_HEURISTIC,CLARKE_WRIGHT,7.9372065,136108324,0.0109993,3691934,20.6199085,35204405445,1518.0,12
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,ALS,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,7.9372065,136108324,0.0119637,3692062,0.0201956,4024705,2602.0,13
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,ALS,ASTAR_HEURISTIC,NO_HEURISTIC,7.9372065,136108324,0.00675,3691902,0.0,0,8674.0,202
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,ALS,GREEDY,CLARKE_WRIGHT,7.9372065,136108324,0.0090768,1344254,18.8323021,33212955941,1610.0,12
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,ALS,GREEDY,CLARKE_WRIGHT_HEURISTIC,7.9372065,136108324,0.0055894,1344654,0.0251112,4048273,2374.0,12
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,ALS,GREEDY,NO_HEURISTIC,7.9372065,136108324,0.0097972,1344286,0.0,0,8504.0,202
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,ABC,ASTAR_HEURISTIC,CLARKE_WRIGHT,0.3719333,55947861,0.0080659,3461694,17.3777719,29882306709,1144.0,14
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,ABC,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,0.3719333,55947861,0.0067391,3461822,0.0147003,3950705,1934.0,13
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,ABC,ASTAR_HEURISTIC,NO_HEURISTIC,0.3719333,55947861,0.0070326,3461662,0.0,0,5326.0,202
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,ABC,GREEDY,CLARKE_WRIGHT,0.3719333,55947861,0.0074564,1352750,17.5438026,29155095637,1026.0,14
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,ABC,GREEDY,CLARKE_WRIGHT_HEURISTIC,0.3719333,55947861,0.0078454,1353086,0.0174847,3969329,1656.0,13
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,ABC,GREEDY,NO_HEURISTIC,0.3719333,55947861,0.0068698,1352686,0.0,0,5326.0,202
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,CLARKE_WRIGHT,0.4392969,56300782,0.0099662,3467038,18.2572006,31502827799,1544.0,16
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,0.4392969,56300782,0.0064463,3467198,0.0181165,4152177,2560.0,14
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,NO_HEURISTIC,0.4392969,56300782,0.0067854,3467038,0.0,0,5766.0,202
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,ABC_HEURISTIC,GREEDY,CLARKE_WRIGHT,0.4392969,56300782,0.0091006,1334174,17.8558818,31470930887,1444.0,15
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,ABC_HEURISTIC,GREEDY,CLARKE_WRIGHT_HEURISTIC,0.4392969,56300782,0.0054116,1334238,0.0247048,4100801,2492.0,13
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,ABC_HEURISTIC,GREEDY,NO_HEURISTIC,0.4392969,56300782,0.0071678,1334126,0.0,0,6424.0,202
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,CLARKE_WRIGHT,15.931597,143758673,0.0088454,3746558,19.1559388,33506851319,1766.0,12
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,15.931597,143758673,0.0095388,3746622,0.0239826,4151713,2856.0,13
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,NO_HEURISTIC,15.931597,143758673,0.0102797,3746510,0.0,0,7866.0,202
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,MESSAGE_PASSING,GREEDY,CLARKE_WRIGHT,15.931597,143758673,0.0052983,1346606,18.7739807,32628371445,1514.0,12
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,MESSAGE_PASSING,GREEDY,CLARKE_WRIGHT_HEURISTIC,15.931597,143758673,0.0050331,1346702,0.0139108,4108785,2486.0,13
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,MESSAGE_PASSING,GREEDY,NO_HEURISTIC,15.931597,143758673,0.0057901,1346558,0.0,0,7362.0,202
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,ALS,ASTAR_HEURISTIC,CLARKE_WRIGHT,9.5809528,169102714,0.0064994,3379326,18.094168,31761365735,1442.0,11
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,ALS,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,9.5809528,169102714,0.007438,3379454,0.0152838,3902705,2234.0,11
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,ALS,ASTAR_HEURISTIC,NO_HEURISTIC,9.5809528,169102714,0.0062105,3379294,0.0,0,8144.0,202
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,ALS,GREEDY,CLARKE_WRIGHT,9.5809528,169102714,0.0058907,1265358,19.1217652,30725897655,1442.0,11
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,ALS,GREEDY,CLARKE_WRIGHT_HEURISTIC,9.5809528,169102714,0.0101609,1265758,0.0187243,3891105,2388.0,12
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,ALS,GREEDY,NO_HEURISTIC,9.5809528,169102714,0.0097089,1265326,0.0,0,8032.0,202
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,ABC,ASTAR_HEURISTIC,CLARKE_WRIGHT,0.4259818,55348005,0.0127717,3146062,20.8421078,28748025013,1142.0,13
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,ABC,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,0.4259818,55348005,0.0118745,3146110,0.0201039,3956657,1900.0,13
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,ABC,ASTAR_HEURISTIC,NO_HEURISTIC,0.4259818,55348005,0.0080795,3146014,0.0,0,5046.0,202
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,ABC,GREEDY,CLARKE_WRIGHT,0.4259818,55348005,0.0125727,1255822,20.0037667,27664629895,868.0,11
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,ABC,GREEDY,CLARKE_WRIGHT_HEURISTIC,0.4259818,55348005,0.0085695,1256206,0.0167094,3833185,1612.0,12
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,ABC,GREEDY,NO_HEURISTIC,0.4259818,55348005,0.0070741,1255774,0.0,0,4988.0,202
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,CLARKE_WRIGHT,0.464658,55698862,0.0115541,3166366,18.4286473,29706952165,1364.0,12
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,0.464658,55698862,0.0072975,3166526,0.0183995,3920769,2506.0,12
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,NO_HEURISTIC,0.464658,55698862,0.0063466,3166414,0.0,0,5836.0,202
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,ABC_HEURISTIC,GREEDY,CLARKE_WRIGHT,0.464658,55698862,0.0072426,1270382,16.3670745,28266657349,1318.0,11
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,ABC_HEURISTIC,GREEDY,CLARKE_WRIGHT_HEURISTIC,0.464658,55698862,0.0085897,1270494,0.0140774,3839297,2324.0,13
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,ABC_HEURISTIC,GREEDY,NO_HEURISTIC,0.464658,55698862,0.0084504,1270382,0.0,0,5580.0,202
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,CLARKE_WRIGHT,10.9388578,176381127,0.0085868,3376958,19.7567521,33713320487,1652.0,11
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,10.9388578,176381127,0.0073162,3377102,0.0158036,4081905,2734.0,12
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,NO_HEURISTIC,10.9388578,176381127,0.0075783,3376958,0.0,0,7514.0,202
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,MESSAGE_PASSING,GREEDY,CLARKE_WRIGHT,10.9388578,176381127,0.0062512,1296062,17.4281484,31083542231,1564.0,11
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,MESSAGE_PASSING,GREEDY,CLARKE_WRIGHT_HEURISTIC,10.9388578,176381127,0.0050957,1296254,0.0115416,3978769,2514.0,13
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,MESSAGE_PASSING,GREEDY,NO_HEURISTIC,10.9388578,176381127,0.0056618,1296046,0.0,0,7660.0,202
