data_id,data_name,do_abc,do_allocation,do_message_passing,do_cw,allocation_time,allocation_bytes,route_time,route_bytes,cw_time,cw_bytes,distance,sum_pickers
62,SLAPRP_Guo_small_O50_alpha0.2_v10.txt,false,true,false,true,5.4618191,666886107,0.000843,409847,0.2315557,499990768,244.0,4
63,SLAPRP_Guo_small_O50_alpha0.2_v2.txt,true,true,false,false,0.2305204,24604986,0.000861,413127,0,0,846.0,52
63,SLAPRP_Guo_small_O50_alpha0.2_v2.txt,true,true,false,true,0.2305204,24604986,0.000861,413127,0.1997982,428392135,148.0,4
63,SLAPRP_Guo_small_O50_alpha0.2_v2.txt,false,true,true,false,3.384987,82826883,0.0008291,388423,0,0,1002.0,52
63,SLAPRP_Guo_small_O50_alpha0.2_v2.txt,false,true,true,true,3.384987,82826883,0.0008291,388423,0.1988498,436404951,194.0,5
63,SLAPRP_Guo_small_O50_alpha0.2_v2.txt,false,true,false,false,15.2173656,76536657,0.0011723,389255,0,0,938.0,52
63,SLAPRP_Guo_small_O50_alpha0.2_v2.txt,false,true,false,true,15.2173656,76536657,0.0011723,389255,0.2105737,441859056,184.0,5
64,SLAPRP_Guo_small_O50_alpha0.2_v3.txt,true,true,false,false,0.2213299,24977978,0.0008857,428439,0,0,798.0,51
64,SLAPRP_Guo_small_O50_alpha0.2_v3.txt,true,true,false,true,0.2213299,24977978,0.0008857,428439,0.1962954,408893072,132.0,5
64,SLAPRP_Guo_small_O50_alpha0.2_v3.txt,false,true,true,false,5.0819691,83343658,0.0008018,387671,0,0,1002.0,51
64,SLAPRP_Guo_small_O50_alpha0.2_v3.txt,false,true,true,true,5.0819691,83343658,0.0008018,387671,0.1853176,405327808,180.0,4
64,SLAPRP_Guo_small_O50_alpha0.2_v3.txt,false,true,false,false,8.1316209,76163953,0.0011126,419207,0,0,968.0,51
64,SLAPRP_Guo_small_O50_alpha0.2_v3.txt,false,true,false,true,8.1316209,76163953,0.0011126,419207,0.2016782,427728160,190.0,4
65,SLAPRP_Guo_small_O50_alpha0.2_v4.txt,true,true,false,false,0.2413483,24923425,0.000824,389927,0,0,818.0,55
65,SLAPRP_Guo_small_O50_alpha0.2_v4.txt,true,true,false,true,0.2413483,24923425,0.000824,389927,0.2223009,458792640,128.0,4
65,SLAPRP_Guo_small_O50_alpha0.2_v4.txt,false,true,true,false,4.5954708,83174419,0.0007192,377239,0,0,860.0,55
65,SLAPRP_Guo_small_O50_alpha0.2_v4.txt,false,true,true,true,4.5954708,83174419,0.0007192,377239,0.2454557,469095024,156.0,5
65,SLAPRP_Guo_small_O50_alpha0.2_v4.txt,false,true,false,false,5.5069439,76395745,0.0007376,373943,0,0,902.0,55
65,SLAPRP_Guo_small_O50_alpha0.2_v4.txt,false,true,false,true,5.5069439,76395745,0.0007376,373943,0.2306006,490323776,152.0,5
66,SLAPRP_Guo_small_O50_alpha0.2_v5.txt,true,true,false,false,0.2237621,24750698,0.0009049,412135,0,0,796.0,53
66,SLAPRP_Guo_small_O50_alpha0.2_v5.txt,true,true,false,true,0.2237621,24750698,0.0009049,412135,0.2058082,448472071,136.0,6
66,SLAPRP_Guo_small_O50_alpha0.2_v5.txt,false,true,true,false,15.1277583,630161379,0.0012096,384327,0,0,956.0,53
66,SLAPRP_Guo_small_O50_alpha0.2_v5.txt,false,true,true,true,15.1277583,630161379,0.0012096,384327,0.2131165,468061360,162.0,4
66,SLAPRP_Guo_small_O50_alpha0.2_v5.txt,false,true,false,false,4.1786191,623868113,0.000685,377127,0,0,878.0,53
66,SLAPRP_Guo_small_O50_alpha0.2_v5.txt,false,true,false,true,4.1786191,623868113,0.000685,377127,0.1956677,438580656,186.0,4
67,SLAPRP_Guo_small_O50_alpha0.2_v6.txt,true,true,false,false,0.231514,24913498,0.0012668,421783,0,0,1024.0,54
67,SLAPRP_Guo_small_O50_alpha0.2_v6.txt,true,true,false,true,0.231514,24913498,0.0012668,421783,0.2221183,501875671,154.0,4
67,SLAPRP_Guo_small_O50_alpha0.2_v6.txt,false,true,true,false,80.5591377,674821725,0.0008401,406711,0,0,1022.0,54
67,SLAPRP_Guo_small_O50_alpha0.2_v6.txt,false,true,true,true,80.5591377,674821725,0.0008401,406711,0.2559195,514494240,206.0,4
67,SLAPRP_Guo_small_O50_alpha0.2_v6.txt,false,true,false,false,7.046695,666568882,0.0008408,379991,0,0,1524.0,54
67,SLAPRP_Guo_small_O50_alpha0.2_v6.txt,false,true,false,true,7.046695,666568882,0.0008408,379991,0.2406413,493962007,266.0,4
68,SLAPRP_Guo_small_O50_alpha0.2_v7.txt,true,true,false,false,0.22632,25058634,0.0007975,399639,0,0,826.0,54
68,SLAPRP_Guo_small_O50_alpha0.2_v7.txt,true,true,false,true,0.22632,25058634,0.0007975,399639,0.1939029,422846768,144.0,6
68,SLAPRP_Guo_small_O50_alpha0.2_v7.txt,false,true,true,false,5.4512733,83198307,0.0007665,386487,0,0,836.0,54
68,SLAPRP_Guo_small_O50_alpha0.2_v7.txt,false,true,true,true,5.4512733,83198307,0.0007665,386487,0.1746884,397777040,166.0,6
68,SLAPRP_Guo_small_O50_alpha0.2_v7.txt,false,true,false,false,4.4092571,76537153,0.0011667,375239,0,0,926.0,54
68,SLAPRP_Guo_small_O50_alpha0.2_v7.txt,false,true,false,true,4.4092571,76537153,0.0011667,375239,0.2136812,470533712,172.0,3
69,SLAPRP_Guo_small_O50_alpha0.2_v8.txt,true,true,false,false,0.233179,24901850,0.0007945,408199,0,0,732.0,51
69,SLAPRP_Guo_small_O50_alpha0.2_v8.txt,true,true,false,true,0.233179,24901850,0.0007945,408199,0.1589974,367207008,114.0,4
69,SLAPRP_Guo_small_O50_alpha0.2_v8.txt,false,true,true,false,2.6552603,82991155,0.0006983,366167,0,0,806.0,51
69,SLAPRP_Guo_small_O50_alpha0.2_v8.txt,false,true,true,true,2.6552603,82991155,0.0006983,366167,0.5024117,371842535,182.0,4
69,SLAPRP_Guo_small_O50_alpha0.2_v8.txt,false,true,false,false,39.2791117,77660817,0.0007795,373383,0,0,852.0,51
69,SLAPRP_Guo_small_O50_alpha0.2_v8.txt,false,true,false,true,39.2791117,77660817,0.0007795,373383,0.1732208,380667847,138.0,4
70,SLAPRP_Guo_small_O50_alpha0.2_v9.txt,true,true,false,false,0.217184,24799962,0.0010676,423735,0,0,946.0,53
70,SLAPRP_Guo_small_O50_alpha0.2_v9.txt,true,true,false,true,0.217184,24799962,0.0010676,423735,0.2063252,441761728,164.0,5
70,SLAPRP_Guo_small_O50_alpha0.2_v9.txt,false,true,true,false,10.7490535,618118195,0.0011283,373095,0,0,842.0,53
70,SLAPRP_Guo_small_O50_alpha0.2_v9.txt,false,true,true,true,10.7490535,618118195,0.0011283,373095,0.1905996,419900071,170.0,4
70,SLAPRP_Guo_small_O50_alpha0.2_v9.txt,false,true,false,false,8.1841766,611654289,0.0007375,379367,0,0,992.0,53
70,SLAPRP_Guo_small_O50_alpha0.2_v9.txt,false,true,false,true,8.1841766,611654289,0.0007375,379367,0.2202641,428166480,200.0,5
71,SLAPRP_Guo_small_O50_alpha0.3_v1.txt,true,true,false,false,0.2226372,24953786,0.0007664,387831,0,0,804.0,56
71,SLAPRP_Guo_small_O50_alpha0.3_v1.txt,true,true,false,true,0.2226372,24953786,0.0007664,387831,0.2225112,485677191,150.0,7
71,SLAPRP_Guo_small_O50_alpha0.3_v1.txt,false,true,true,false,10.7858745,82973898,0.0007086,364551,0,0,856.0,56
71,SLAPRP_Guo_small_O50_alpha0.3_v1.txt,false,true,true,true,10.7858745,82973898,0.0007086,364551,0.2281376,493459575,156.0,3
71,SLAPRP_Guo_small_O50_alpha0.3_v1.txt,false,true,false,false,59.7606193,77255425,0.0007563,379127,0,0,908.0,56
71,SLAPRP_Guo_small_O50_alpha0.3_v1.txt,false,true,false,true,59.7606193,77255425,0.0007563,379127,0.2331657,529869344,152.0,4
72,SLAPRP_Guo_small_O50_alpha0.3_v10.txt,true,true,false,false,0.2208261,24901706,0.0008409,401303,0,0,882.0,50
72,SLAPRP_Guo_small_O50_alpha0.3_v10.txt,true,true,false,true,0.2208261,24901706,0.0008409,401303,0.1785707,374335408,144.0,5
72,SLAPRP_Guo_small_O50_alpha0.3_v10.txt,false,true,true,false,4.3427179,685885979,0.0007353,366919,0,0,918.0,50
72,SLAPRP_Guo_small_O50_alpha0.3_v10.txt,false,true,true,true,4.3427179,685885979,0.0007353,366919,0.1795267,394261472,162.0,3
72,SLAPRP_Guo_small_O50_alpha0.3_v10.txt,false,true,false,false,2.3172288,678702809,0.0011469,376967,0,0,1344.0,50
72,SLAPRP_Guo_small_O50_alpha0.3_v10.txt,false,true,false,true,2.3172288,678702809,0.0011469,376967,0.1859293,390208807,206.0,3
73,SLAPRP_Guo_small_O50_alpha0.3_v2.txt,true,true,false,false,0.2298692,25024938,0.0007281,371447,0,0,768.0,51
73,SLAPRP_Guo_small_O50_alpha0.3_v2.txt,true,true,false,true,0.2298692,25024938,0.0007281,371447,0.1722851,400885943,134.0,3
73,SLAPRP_Guo_small_O50_alpha0.3_v2.txt,false,true,true,false,3.8190298,83017651,0.000698,350343,0,0,772.0,51
73,SLAPRP_Guo_small_O50_alpha0.3_v2.txt,false,true,true,true,3.8190298,83017651,0.000698,350343,0.4648112,350841527,144.0,4
73,SLAPRP_Guo_small_O50_alpha0.3_v2.txt,false,true,false,false,2.4505625,76209345,0.0008129,351383,0,0,934.0,51
73,SLAPRP_Guo_small_O50_alpha0.3_v2.txt,false,true,false,true,2.4505625,76209345,0.0008129,351383,0.2498653,403487024,186.0,3
74,SLAPRP_Guo_small_O50_alpha0.3_v3.txt,true,true,false,false,0.2162208,24998298,0.0013397,451479,0,0,858.0,54
74,SLAPRP_Guo_small_O50_alpha0.3_v3.txt,true,true,false,true,0.2162208,24998298,0.0013397,451479,0.2002701,477696928,152.0,4
74,SLAPRP_Guo_small_O50_alpha0.3_v3.txt,false,true,true,false,6.6098448,83229971,0.0008802,428775,0,0,990.0,54
74,SLAPRP_Guo_small_O50_alpha0.3_v3.txt,false,true,true,true,6.6098448,83229971,0.0008802,428775,0.2405521,526459984,166.0,4
74,SLAPRP_Guo_small_O50_alpha0.3_v3.txt,false,true,false,false,5.5175785,76181105,0.000871,432007,0,0,1008.0,54
74,SLAPRP_Guo_small_O50_alpha0.3_v3.txt,false,true,false,true,5.5175785,76181105,0.000871,432007,0.2475924,487953056,184.0,5
75,SLAPRP_Guo_small_O50_alpha0.3_v4.txt,true,true,false,false,0.2243838,24754010,0.0008865,422055,0,0,930.0,55
75,SLAPRP_Guo_small_O50_alpha0.3_v4.txt,true,true,false,true,0.2243838,24754010,0.0008865,422055,0.2515397,504109696,170.0,4
75,SLAPRP_Guo_small_O50_alpha0.3_v4.txt,false,true,true,false,16.5173369,637349667,0.001076,408887,0,0,972.0,55
75,SLAPRP_Guo_small_O50_alpha0.3_v4.txt,false,true,true,true,16.5173369,637349667,0.001076,408887,0.2343847,502790256,190.0,5
75,SLAPRP_Guo_small_O50_alpha0.3_v4.txt,false,true,false,false,95.1491894,632142817,0.0013918,389719,0,0,1526.0,55
75,SLAPRP_Guo_small_O50_alpha0.3_v4.txt,false,true,false,true,95.1491894,632142817,0.0013918,389719,0.2774256,514449735,256.0,4
76,SLAPRP_Guo_small_O50_alpha0.3_v5.txt,true,true,false,false,0.2430541,25193082,0.0007148,337703,0,0,776.0,50
76,SLAPRP_Guo_small_O50_alpha0.3_v5.txt,true,true,false,true,0.2430541,25193082,0.0007148,337703,0.1797602,363370775,138.0,5
76,SLAPRP_Guo_small_O50_alpha0.3_v5.txt,false,true,true,false,58.1345913,656250458,0.0006448,334407,0,0,794.0,50
76,SLAPRP_Guo_small_O50_alpha0.3_v5.txt,false,true,true,true,58.1345913,656250458,0.0006448,334407,0.163849,367726439,148.0,3
76,SLAPRP_Guo_small_O50_alpha0.3_v5.txt,false,true,false,false,19.1459493,648376904,0.000677,337623,0,0,844.0,50
76,SLAPRP_Guo_small_O50_alpha0.3_v5.txt,false,true,false,true,19.1459493,648376904,0.000677,337623,0.182404,390149351,170.0,3
77,SLAPRP_Guo_small_O50_alpha0.3_v6.txt,true,true,false,false,0.2370936,24938746,0.0008978,422455,0,0,856.0,56
77,SLAPRP_Guo_small_O50_alpha0.3_v6.txt,true,true,false,true,0.2370936,24938746,0.0008978,422455,0.2444355,530994224,154.0,4
77,SLAPRP_Guo_small_O50_alpha0.3_v6.txt,false,true,true,false,11.30925,83225699,0.000819,389799,0,0,1036.0,56
77,SLAPRP_Guo_small_O50_alpha0.3_v6.txt,false,true,true,true,11.30925,83225699,0.000819,389799,0.238201,523539248,186.0,4
77,SLAPRP_Guo_small_O50_alpha0.3_v6.txt,false,true,false,false,2.9247687,76264897,0.0008938,429687,0,0,1074.0,56
77,SLAPRP_Guo_small_O50_alpha0.3_v6.txt,false,true,false,true,2.9247687,76264897,0.0008938,429687,0.2709651,556181943,200.0,4
78,SLAPRP_Guo_small_O50_alpha0.3_v7.txt,true,true,false,false,0.2339301,24723018,0.0008953,411127,0,0,888.0,54
78,SLAPRP_Guo_small_O50_alpha0.3_v7.txt,true,true,false,true,0.2339301,24723018,0.0008953,411127,0.2171551,449937287,166.0,5
78,SLAPRP_Guo_small_O50_alpha0.3_v7.txt,false,true,true,false,5.2499341,83088794,0.0008189,382231,0,0,940.0,54
78,SLAPRP_Guo_small_O50_alpha0.3_v7.txt,false,true,true,true,5.2499341,83088794,0.0008189,382231,0.5888895,431395552,168.0,6
78,SLAPRP_Guo_small_O50_alpha0.3_v7.txt,false,true,false,false,3.8229502,76307985,0.0008719,385687,0,0,972.0,54
78,SLAPRP_Guo_small_O50_alpha0.3_v7.txt,false,true,false,true,3.8229502,76307985,0.0008719,385687,0.2304969,474048640,210.0,5
79,SLAPRP_Guo_small_O50_alpha0.3_v8.txt,true,true,false,false,0.2428408,24679034,0.0009486,424743,0,0,916.0,58
79,SLAPRP_Guo_small_O50_alpha0.3_v8.txt,true,true,false,true,0.2428408,24679034,0.0009486,424743,0.2840916,568953328,132.0,6
79,SLAPRP_Guo_small_O50_alpha0.3_v8.txt,false,true,true,false,3.9550302,82873251,0.0008169,389975,0,0,1002.0,58
79,SLAPRP_Guo_small_O50_alpha0.3_v8.txt,false,true,true,true,3.9550302,82873251,0.0008169,389975,0.275901,577477184,188.0,4
79,SLAPRP_Guo_small_O50_alpha0.3_v8.txt,false,true,false,false,8.4969602,76543768,0.0008763,395223,0,0,952.0,58
79,SLAPRP_Guo_small_O50_alpha0.3_v8.txt,false,true,false,true,8.4969602,76543768,0.0008763,395223,0.2868173,578808151,188.0,5
80,SLAPRP_Guo_small_O50_alpha0.3_v9.txt,true,true,false,false,0.2369922,24844817,0.0009534,440791,0,0,1002.0,56
80,SLAPRP_Guo_small_O50_alpha0.3_v9.txt,true,true,false,true,0.2369922,24844817,0.0009534,440791,0.2540574,515929472,162.0,4
80,SLAPRP_Guo_small_O50_alpha0.3_v9.txt,false,true,true,false,192.9746333,702342697,0.0015059,435271,0,0,1058.0,56
80,SLAPRP_Guo_small_O50_alpha0.3_v9.txt,false,true,true,true,192.9746333,702342697,0.0015059,435271,0.2892703,588372423,182.0,4
80,SLAPRP_Guo_small_O50_alpha0.3_v9.txt,false,true,false,false,3.7248953,691136615,0.0009274,415399,0,0,1478.0,56
80,SLAPRP_Guo_small_O50_alpha0.3_v9.txt,false,true,false,true,3.7248953,691136615,0.0009274,415399,0.2870272,580179063,266.0,4
81,SLAPRP_Guo_small_O50_alpha0.4_v1.txt,true,true,false,false,0.2464651,25012954,0.0008173,387879,0,0,892.0,55
81,SLAPRP_Guo_small_O50_alpha0.4_v1.txt,true,true,false,true,0.2464651,25012954,0.0008173,387879,0.232645,496524887,120.0,5
81,SLAPRP_Guo_small_O50_alpha0.4_v1.txt,false,true,true,false,69.1008335,84491747,0.000702,360279,0,0,870.0,55
81,SLAPRP_Guo_small_O50_alpha0.4_v1.txt,false,true,true,true,69.1008335,84491747,0.000702,360279,0.2018951,462334679,156.0,3
81,SLAPRP_Guo_small_O50_alpha0.4_v1.txt,false,true,false,false,5.8886254,76211905,0.0007597,367191,0,0,968.0,55
81,SLAPRP_Guo_small_O50_alpha0.4_v1.txt,false,true,false,true,5.8886254,76211905,0.0007597,367191,0.2345432,506098599,192.0,3
82,SLAPRP_Guo_small_O50_alpha0.4_v10.txt,true,true,false,false,0.2180487,25057914,0.0013097,394263,0,0,898.0,52
82,SLAPRP_Guo_small_O50_alpha0.4_v10.txt,true,true,false,true,0.2180487,25057914,0.0013097,394263,0.1986555,440963712,142.0,5
82,SLAPRP_Guo_small_O50_alpha0.4_v10.txt,false,true,true,false,29.8623502,83895763,0.001322,391287,0,0,1040.0,52
82,SLAPRP_Guo_small_O50_alpha0.4_v10.txt,false,true,true,true,29.8623502,83895763,0.001322,391287,0.2032419,452831328,180.0,3
82,SLAPRP_Guo_small_O50_alpha0.4_v10.txt,false,true,false,false,24.7635139,77356321,0.0008383,391351,0,0,972.0,52
82,SLAPRP_Guo_small_O50_alpha0.4_v10.txt,false,true,false,true,24.7635139,77356321,0.0008383,391351,0.5576661,474249264,204.0,4
83,SLAPRP_Guo_small_O50_alpha0.4_v2.txt,true,true,false,false,0.2366089,25022401,0.0008714,424327,0,0,832.0,54
83,SLAPRP_Guo_small_O50_alpha0.4_v2.txt,true,true,false,true,0.2366089,25022401,0.0008714,424327,0.2348937,484970343,138.0,5
83,SLAPRP_Guo_small_O50_alpha0.4_v2.txt,false,true,true,false,3.7464292,83367763,0.0008024,411879,0,0,900.0,54
83,SLAPRP_Guo_small_O50_alpha0.4_v2.txt,false,true,true,true,3.7464292,83367763,0.0008024,411879,0.2079875,442866711,152.0,4
83,SLAPRP_Guo_small_O50_alpha0.4_v2.txt,false,true,false,false,39.5768833,77916177,0.0017941,422151,0,0,908.0,54
83,SLAPRP_Guo_small_O50_alpha0.4_v2.txt,false,true,false,true,39.5768833,77916177,0.0017941,422151,0.2076233,472597879,168.0,4
84,SLAPRP_Guo_small_O50_alpha0.4_v3.txt,true,true,false,false,0.2268251,25104362,0.0007128,364215,0,0,786.0,51
84,SLAPRP_Guo_small_O50_alpha0.4_v3.txt,true,true,false,true,0.2268251,25104362,0.0007128,364215,0.1725031,387613248,108.0,3
84,SLAPRP_Guo_small_O50_alpha0.4_v3.txt,false,true,true,false,7.6204469,650051425,0.0009812,349383,0,0,822.0,51
84,SLAPRP_Guo_small_O50_alpha0.4_v3.txt,false,true,true,true,7.6204469,650051425,0.0009812,349383,0.1620073,355868279,146.0,3
84,SLAPRP_Guo_small_O50_alpha0.4_v3.txt,false,true,false,false,7.8230614,643416607,0.0010771,349591,0,0,1262.0,51
84,SLAPRP_Guo_small_O50_alpha0.4_v3.txt,false,true,false,true,7.8230614,643416607,0.0010771,349591,0.1965597,388224311,196.0,5
85,SLAPRP_Guo_small_O50_alpha0.4_v4.txt,true,true,false,false,0.2419992,25012650,0.0008425,362407,0,0,870.0,54
85,SLAPRP_Guo_small_O50_alpha0.4_v4.txt,true,true,false,true,0.2419992,25012650,0.0008425,362407,0.2292746,471308471,118.0,3
85,SLAPRP_Guo_small_O50_alpha0.4_v4.txt,false,true,true,false,9.8083221,661645647,0.0006624,345127,0,0,838.0,54
85,SLAPRP_Guo_small_O50_alpha0.4_v4.txt,false,true,true,true,9.8083221,661645647,0.0006624,345127,0.219805,487269479,142.0,5
85,SLAPRP_Guo_small_O50_alpha0.4_v4.txt,false,true,false,false,13.3433904,654881668,0.0007231,339975,0,0,1324.0,54
85,SLAPRP_Guo_small_O50_alpha0.4_v4.txt,false,true,false,true,13.3433904,654881668,0.0007231,339975,0.2247836,475102976,194.0,4
86,SLAPRP_Guo_small_O50_alpha0.4_v5.txt,true,true,false,false,0.2266164,24957786,0.001303,392007,0,0,768.0,52
86,SLAPRP_Guo_small_O50_alpha0.4_v5.txt,true,true,false,true,0.2266164,24957786,0.001303,392007,0.1879117,415792871,136.0,6
86,SLAPRP_Guo_small_O50_alpha0.4_v5.txt,false,true,true,false,4.5805238,83211411,0.0008131,366647,0,0,968.0,52
86,SLAPRP_Guo_small_O50_alpha0.4_v5.txt,false,true,true,true,4.5805238,83211411,0.0008131,366647,0.2054242,454516784,156.0,3
86,SLAPRP_Guo_small_O50_alpha0.4_v5.txt,false,true,false,false,3.5342926,76285793,0.0007945,385335,0,0,930.0,52
86,SLAPRP_Guo_small_O50_alpha0.4_v5.txt,false,true,false,true,3.5342926,76285793,0.0007945,385335,0.2113091,445748487,194.0,3
87,SLAPRP_Guo_small_O50_alpha0.4_v6.txt,true,true,false,false,0.2152407,25043530,0.0008064,373191,0,0,836.0,50
87,SLAPRP_Guo_small_O50_alpha0.4_v6.txt,true,true,false,true,0.2152407,25043530,0.0008064,373191,0.1791082,375869984,146.0,6
87,SLAPRP_Guo_small_O50_alpha0.4_v6.txt,false,true,true,false,21.7934844,83267699,0.0008371,376903,0,0,892.0,50
87,SLAPRP_Guo_small_O50_alpha0.4_v6.txt,false,true,true,true,21.7934844,83267699,0.0008371,376903,0.1645877,383291136,168.0,3
87,SLAPRP_Guo_small_O50_alpha0.4_v6.txt,false,true,false,false,111.1608874,79398833,0.0008526,368967,0,0,950.0,50
87,SLAPRP_Guo_small_O50_alpha0.4_v6.txt,false,true,false,true,111.1608874,79398833,0.0008526,368967,0.5252631,396417239,202.0,5
88,SLAPRP_Guo_small_O50_alpha0.4_v7.txt,true,true,false,false,0.2358698,25134282,0.0008935,436791,0,0,848.0,57
88,SLAPRP_Guo_small_O50_alpha0.4_v7.txt,true,true,false,true,0.2358698,25134282,0.0008935,436791,0.2569341,551746256,136.0,4
88,SLAPRP_Guo_small_O50_alpha0.4_v7.txt,false,true,true,false,4.7824449,83277427,0.001115,399287,0,0,944.0,57
88,SLAPRP_Guo_small_O50_alpha0.4_v7.txt,false,true,true,true,4.7824449,83277427,0.001115,399287,0.2396808,528467056,164.0,4
88,SLAPRP_Guo_small_O50_alpha0.4_v7.txt,false,true,false,false,128.2082449,80397832,0.0008166,396055,0,0,986.0,57
88,SLAPRP_Guo_small_O50_alpha0.4_v7.txt,false,true,false,true,128.2082449,80397832,0.0008166,396055,0.2674773,542695031,180.0,5
89,SLAPRP_Guo_small_O50_alpha0.4_v8.txt,true,true,false,false,0.2372635,24909082,0.0007621,381975,0,0,772.0,54
89,SLAPRP_Guo_small_O50_alpha0.4_v8.txt,true,true,false,true,0.2372635,24909082,0.0007621,381975,0.2199132,457090167,118.0,3
89,SLAPRP_Guo_small_O50_alpha0.4_v8.txt,false,true,true,false,2.8903732,83275427,0.0007184,377255,0,0,850.0,54
89,SLAPRP_Guo_small_O50_alpha0.4_v8.txt,false,true,true,true,2.8903732,83275427,0.0007184,377255,0.2154232,466195703,144.0,3
89,SLAPRP_Guo_small_O50_alpha0.4_v8.txt,false,true,false,false,8.2576646,76266616,0.0009706,361255,0,0,922.0,54
89,SLAPRP_Guo_small_O50_alpha0.4_v8.txt,false,true,false,true,8.2576646,76266616,0.0009706,361255,0.2244433,487558711,172.0,3
90,SLAPRP_Guo_small_O50_alpha0.4_v9.txt,true,true,false,false,0.2294914,25112074,0.0008286,409159,0,0,938.0,55
90,SLAPRP_Guo_small_O50_alpha0.4_v9.txt,true,true,false,true,0.2294914,25112074,0.0008286,409159,0.2441023,508165104,132.0,4
90,SLAPRP_Guo_small_O50_alpha0.4_v9.txt,false,true,true,false,3.0755757,83506227,0.0008009,393159,0,0,972.0,55
90,SLAPRP_Guo_small_O50_alpha0.4_v9.txt,false,true,true,true,3.0755757,83506227,0.0008009,393159,0.2310052,476808624,174.0,5
90,SLAPRP_Guo_small_O50_alpha0.4_v9.txt,false,true,false,false,48.433995,78022673,0.0008031,405671,0,0,982.0,55
90,SLAPRP_Guo_small_O50_alpha0.4_v9.txt,false,true,false,true,48.433995,78022673,0.0008031,405671,0.234004,538893728,170.0,5
